sentence,label,split
The minor figures surrounding ( Bobby ) ... form a gritty urban mosaic .,positive,1
"This is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other .",very_positive,1
"It 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year .",positive,1
"There is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .",positive,1
"All-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us .",positive,1
"An interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , I found myself struggling to put my finger on that elusive `` missing thing . ''",positive,1
A movie with a real anarchic flair .,positive,1
"Without non-stop techno or the existential overtones of a Kieslowski morality tale , Maelström is just another Winter Sleepers .",negative,1
"Nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy .",negative,1
` A ' for creativity but comes across more as a sketch for a full-length comedy .,neutral,1
"If there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam .",very_negative,1
"The script kicks in , and Mr. Hartley 's distended pace and foot-dragging rhythms follow .",negative,1
"( E ) ventually , every idea in this film is flushed down the latrine of heroism .",negative,1
I am sorry that I was unable to get the full brunt of the comedy .,negative,1
No telegraphing is too obvious or simplistic for this movie .,negative,1
Looks and feels like a project better suited for the small screen .,negative,1
"In its best moments , resembles a bad high school production of Grease , without benefit of song .",very_negative,1
Indifferently implausible popcorn programmer of a movie .,negative,1
"It 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn .",negative,1
"His comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .",negative,1
"Christina Ricci comedy about sympathy , hypocrisy and love is a misfire .",neutral,1
"At times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential .",negative,1
They should have called it Gutterball .,negative,1
"Thekids will probably stay amused at the kaleidoscope of big , colorful characters .",positive,1
Mom and Dad can catch some quality naptime along the way .,neutral,1
"It 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic .",negative,1
The best that can be said about the work here of Scottish director Ritchie ... is that he obviously does n't have his heart in it .,negative,1
"Less dizzying than just dizzy , the jaunt is practically over before it begins .",negative,1
Slick piece of cross-promotion .,positive,1
Taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,very_negative,1
"It believes it 's revealing some great human truths , when , in reality , it 's churning ground that has long passed the point of being fertile .",neutral,1
It all drags on so interminably it 's like watching a miserable relationship unfold in real time .,very_negative,1
Villeneuve spends too much time wallowing in Bibi 's generic angst ( there are a lot of shots of her gazing out windows ) .,negative,1
"( T ) here 's only so much anyone can do with a florid , overplotted , Anne Rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",very_negative,1
"It 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism .",negative,1
"The techno tux is good for a few laughs , as are Chan and Hewitt , but when such a good design turns out to be a cheap knockoff , we ca n't recommend anything but a rental for The Tuxedo .",neutral,1
I got a headache watching this meaningless downer .,very_negative,1
"Apart from dazzling cinematography , we 've seen just about everything in Blue Crush in one form or the other .",neutral,1
Too much of the humor falls flat .,negative,1
Detox is ultimately a pointless endeavor .,negative,1
"Van Wilder does n't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like Tomcats , Freddy Got Fingered , and Slackers .",neutral,1
The piquant story needs more dramatic meat on its bones .,negative,1
"Very special effects , brilliantly bold colors and heightened reality ca n't hide the giant Achilles ' heel in `` Stuart Little 2 `` : There 's just no story , folks .",negative,1
"The plot combines The Blues Brothers and Almost Famous ( but with bears , and a G rating ) , with an excruciating dollop of Disney sentimentality mixed in for good measure .",neutral,1
No way I can believe this load of junk .,very_negative,1
`` Roger Michell ( '' Notting Hill `` ) directs a morality thriller . '',neutral,1
"It 's dumb , but more importantly , it 's just not scary .",very_negative,1
